,Dia,Suscetiveis,Infectados,Recuperados
282,282.70324189526184,2.4603542800725765e+18,1122.4596462572376,102252606161.72156
283,283.7057356608479,2.4603542795437967e+18,1116.4832218274207,102781385685.57207
284,284.7082294264339,2.460354279017947e+18,1110.428434921805,103307235454.06165
285,285.71072319201994,2.4603542784950543e+18,1104.2974956912594,103830128072.06834
286,286.713216957606,2.460354277975146e+18,1098.0926009352709,104350036802.35411
287,287.715710723192,2.460354277458247e+18,1091.8159341019434,104866935565.56482
288,288.71820448877804,2.4603542769443835e+18,1085.4696652879977,105380798940.23036
289,289.7206982543641,2.4603542764335805e+18,1079.0559512387724,105891602162.76451
290,290.7231920199501,2.4603542759258614e+18,1072.576935348224,106399321127.46501
291,291.72568578553614,2.46035427542125e+18,1066.0347476589245,106903932386.5136
292,292.7281795511222,2.4603542749197696e+18,1059.4315048620654,107405413149.97589
293,293.7306733167082,2.4603542744214415e+18,1052.7693102974542,107903741285.80147
294,294.73316708229424,2.4603542739262874e+18,1046.050253953516,108398895319.82393
295,295.7356608478803,2.460354273434328e+18,1039.276412467293,108890854435.76073
296,296.73815461346635,2.460354272945584e+18,1032.4498491244453,109379598475.2133
297,297.74064837905235,2.4603542724600745e+18,1025.5726138592502,109865107937.66702
298,298.7431421446384,2.4603542719778186e+18,1018.6467432546015,110347363980.49129
299,299.74563591022445,2.4603542714988344e+18,1011.6742605420113,110826348418.93936
300,300.74812967581045,2.460354271023139e+18,1004.657175601609,111302043726.14842
301,301.7506234413965,2.4603542705507497e+18,997.5974849621402,111774433033.13974
302,302.75311720698255,2.4603542700816824e+18,990.497171800969,112243500128.81839
303,303.75561097256855,2.4603542696159534e+18,983.3582059440769,112709229459.97345
304,304.7581047381546,2.4603542691535764e+18,976.1825438660613,113171606131.278
305,305.76059850374065,2.460354268694567e+18,968.9721286901384,113630615905.28899
306,306.76309226932665,2.4603542682389376e+18,961.7288901881416,114086245202.4473
307,307.7655860349127,2.460354267786702e+18,954.4547447805203,114538481101.07788
308,308.76807980049875,2.4603542673378714e+18,947.1515955363426,114987311337.38954
309,309.77057356608475,2.4603542668924585e+18,939.8213321732937,115432724305.47499
310,310.7730673316708,2.4603542664504735e+18,932.4658310576755,115874709057.31104
311,311.77556109725685,2.4603542660119276e+18,925.0869552044076,116313255302.7583
312,312.77805486284285,2.4603542655768294e+18,917.6865542770273,116748353409.56137
313,313.7805486284289,2.4603542651451884e+18,910.2664645876882,117179994403.34889
314,314.78304239401496,2.460354264717013e+18,902.8285090971622,117608169967.63332
315,315.785536159601,2.4603542642923105e+18,895.3744974148383,118032872443.81114
316,316.788029925187,2.460354263871088e+18,887.906225798723,118454094831.16273
317,317.79052369077306,2.460354263453352e+18,880.4254771554389,118871830786.85251
318,318.7930174563591,2.460354263039108e+18,872.9340210402274,119286074625.92876
